C:\COSMOS\COSMOS-Telemetry\outputs\logs\2018_02_03_14_22_43_tlm.bin

TARGET	PACKET	GPS_TIME	GPS_LAT	GPS_LON	RTC	
UPBOARD	GPS	222326.90625	3520.8603515625	-11748.5595703125	2220
UPBOARD	GPS	0.0	0.0	0.0	2220
UPBOARD	GPS	0.0	0.0	0.0	2220
UPBOARD	GPS	0.0	0.0	0.0	2220
UPBOARD	GPS	222327.0	3520.8603515625	-11748.5595703125	2220
UPBOARD	GPS	0.0	0.0	0.0	2220
UPBOARD	GPS	0.0	0.0	0.0	2220
UPBOARD	GPS	0.0	0.0	0.0	2220
UPBOARD	GPS	222327.09375	3520.8603515625	-11748.5595703125	2220
UPBOARD	GPS	0.0	0.0	0.0	2220
UPBOARD	GPS	0.0	0.0	0.0	2220
UPBOARD	GPS	0.0	0.0	0.0	2220
UPBOARD	GPS	222327.203125	3520.8603515625	-11748.5595703125	2220
UPBOARD	GPS	0.0	0.0	0.0	2221
UPBOARD	GPS	0.0	0.0	0.0	2221
UPBOARD	GPS	0.0	0.0	0.0	2221
UPBOARD	GPS	222327.296875	3520.8603515625	-11748.5595703125	2221
UPBOARD	GPS	0.0	0.0	0.0	2221
UPBOARD	GPS	0.0	0.0	0.0	2221
UPBOARD	GPS	222327.40625	3520.8603515625	-11748.5595703125	2221
UPBOARD	GPS	0.0	0.0	0.0	2221
UPBOARD	GPS	0.0	0.0	0.0	2221
UPBOARD	GPS	0.0	0.0	0.0	2221
UPBOARD	GPS	222327.5	3520.8603515625	-11748.5595703125	2221
UPBOARD	GPS	0.0	0.0	0.0	2221
UPBOARD	GPS	0.0	0.0	0.0	2221
UPBOARD	GPS	0.0	0.0	0.0	2221
UPBOARD	GPS	222327.59375	3520.8603515625	1.8203244000866277e-38	2221
UPBOARD	GPS	0.0	0.0	0.0	2221
UPBOARD	GPS	0.0	0.0	0.0	2221
UPBOARD	GPS	0.0	0.0	0.0	2221
UPBOARD	GPS	222327.90625	3520.8603515625	-11748.5595703125	2221
UPBOARD	GPS	0.0	0.0	0.0	2221
UPBOARD	GPS	0.0	0.0	0.0	2221
UPBOARD	GPS	222328.09375	3520.8603515625	-11748.5595703125	2221
UPBOARD	GPS	0.0	0.0	0.0	2221
UPBOARD	GPS	0.0	0.0	0.0	2221
UPBOARD	GPS	0.0	0.0	0.0	2221
UPBOARD	GPS	222328.203125	3520.8603515625	-11748.5595703125	2221
UPBOARD	GPS	0.0	0.0	0.0	2221
UPBOARD	GPS	0.0	0.0	0.0	2222
UPBOARD	GPS	0.0	0.0	0.0	2222
UPBOARD	GPS	222328.296875	3520.8603515625	-11748.5595703125	2222
UPBOARD	GPS	0.0	0.0	0.0	2222
UPBOARD	GPS	0.0	0.0	0.0	2222
UPBOARD	GPS	0.0	0.0	0.0	2222
UPBOARD	GPS	222328.40625	3520.8603515625	-11748.5595703125	2222
UPBOARD	GPS	0.0	0.0	0.0	2222
UPBOARD	GPS	0.0	0.0	0.0	2222
UPBOARD	GPS	0.0	0.0	0.0	2222
UPBOARD	GPS	222328.5	3520.8603515625	-11748.5595703125	2222
UPBOARD	GPS	0.0	0.0	0.0	2222
UPBOARD	GPS	0.0	0.0	0.0	2222
UPBOARD	GPS	0.0	0.0	0.0	2222
UPBOARD	GPS	222328.59375	3520.8603515625	-11748.5595703125	2222
UPBOARD	GPS	0.0	0.0	0.0	2222
UPBOARD	GPS	0.0	0.0	0.0	2222
UPBOARD	GPS	0.0	0.0	0.0	2222
UPBOARD	GPS	222328.703125	3520.8603515625	-11748.5595703125	2222
UPBOARD	GPS	0.0	0.0	0.0	2222
UPBOARD	GPS	0.0	0.0	0.0	2222
UPBOARD	GPS	0.0	0.0	0.0	2222
UPBOARD	GPS	222329.0	3520.8603515625	-11748.5595703125	2222
UPBOARD	GPS	0.0	0.0	0.0	2222
UPBOARD	GPS	222329.09375	3520.8603515625	-11748.5595703125	2222
UPBOARD	GPS	0.0	0.0	0.0	2222
UPBOARD	GPS	0.0	0.0	0.0	2222
UPBOARD	GPS	0.0	0.0	0.0	2222
UPBOARD	GPS	222329.203125	3520.8603515625	-11748.5595703125	2222
UPBOARD	GPS	0.0	0.0	0.0	2222
UPBOARD	GPS	0.0	0.0	0.0	2223
UPBOARD	GPS	0.0	0.0	0.0	2223
UPBOARD	GPS	222329.296875	3520.8603515625	1.0566809838064363e-33	2223
UPBOARD	GPS	0.0	0.0	0.0	2223
UPBOARD	GPS	0.0	0.0	0.0	2223
UPBOARD	GPS	0.0	0.0	0.0	2223
UPBOARD	GPS	222329.40625	3520.8603515625	-11748.5595703125	2223
UPBOARD	GPS	0.0	0.0	0.0	2223
UPBOARD	GPS	0.0	0.0	0.0	2223
UPBOARD	GPS	0.0	0.0	0.0	2223
UPBOARD	GPS	222329.5	3520.8603515625	-11748.5595703125	2223
UPBOARD	GPS	0.0	0.0	0.0	2223
UPBOARD	GPS	0.0	0.0	0.0	2223
UPBOARD	GPS	0.0	0.0	0.0	2223
UPBOARD	GPS	222329.59375	3520.8603515625	-11748.5595703125	2223
UPBOARD	GPS	0.0	0.0	0.0	2223
UPBOARD	GPS	0.0	0.0	0.0	2223
UPBOARD	GPS	0.0	0.0	0.0	2223
UPBOARD	GPS	222329.703125	3520.8603515625	-11748.5595703125	2223
UPBOARD	GPS	0.0	0.0	0.0	2223
UPBOARD	GPS	0.0	0.0	0.0	2223
UPBOARD	GPS	0.0	0.0	0.0	2223
UPBOARD	GPS	222330.0	3520.8603515625	-11748.5595703125	2223
UPBOARD	GPS	0.0	0.0	0.0	2223
UPBOARD	GPS	0.0	0.0	0.0	2223
UPBOARD	GPS	222330.09375	3520.8603515625	-11748.5595703125	2223
UPBOARD	GPS	0.0	0.0	0.0	2223
UPBOARD	GPS	0.0	0.0	0.0	2223
UPBOARD	GPS	0.0	0.0	0.0	2223
UPBOARD	GPS	222330.203125	3520.8603515625	-11748.5595703125	2223
UPBOARD	GPS	0.0	0.0	0.0	2224
UPBOARD	GPS	0.0	0.0	0.0	2224
UPBOARD	GPS	0.0	0.0	0.0	2224
UPBOARD	GPS	0.0	0.0	0.0	2224
UPBOARD	GPS	0.0	0.0	0.0	2224
UPBOARD	GPS	0.0	0.0	0.0	2224
UPBOARD	GPS	222330.40625	0.04818417504429817	1.8203363111235745e-38	2224
UPBOARD	GPS	0.0	0.0	0.0	2224
UPBOARD	GPS	0.0	0.0	0.0	2224
UPBOARD	GPS	0.0	0.0	0.0	2224
UPBOARD	GPS	222330.5	3520.860595703125	-11748.5595703125	2224
UPBOARD	GPS	0.0	0.0	0.0	2224
UPBOARD	GPS	0.0	0.0	0.0	2224
UPBOARD	GPS	0.0	0.0	0.0	2224
UPBOARD	GPS	222330.59375	3520.860595703125	-11748.5595703125	2224
UPBOARD	GPS	0.0	0.0	0.0	2224
UPBOARD	GPS	0.0	0.0	0.0	2224
UPBOARD	GPS	0.0	0.0	0.0	2224
UPBOARD	GPS	222330.703125	3520.860595703125	-11748.5595703125	2224
UPBOARD	GPS	0.0	0.0	0.0	2224
UPBOARD	GPS	0.0	0.0	0.0	2224
UPBOARD	GPS	0.0	0.0	0.0	2224
UPBOARD	GPS	222330.90625	3520.860595703125	-11748.5595703125	2224
UPBOARD	GPS	0.0	0.0	0.0	2224
UPBOARD	GPS	0.0	0.0	0.0	2224
UPBOARD	GPS	222331.0	3520.860595703125	-11748.5595703125	2224
UPBOARD	GPS	0.0	0.0	0.0	2224
UPBOARD	GPS	0.0	0.0	0.0	2224
UPBOARD	GPS	222331.203125	3520.860595703125	-11748.5595703125	2224
UPBOARD	GPS	0.0	0.0	0.0	2224
UPBOARD	GPS	0.0	0.0	0.0	2225
UPBOARD	GPS	0.0	0.0	0.0	2225
UPBOARD	GPS	222331.296875	3520.860595703125	-11748.5595703125	2225
UPBOARD	GPS	0.0	0.0	0.0	2225
UPBOARD	GPS	0.0	0.0	0.0	2225
UPBOARD	GPS	0.0	0.0	0.0	2225
UPBOARD	GPS	222331.40625	3520.860595703125	-11748.5595703125	2225
UPBOARD	GPS	0.0	0.0	0.0	2225
UPBOARD	GPS	0.0	0.0	0.0	2225
UPBOARD	GPS	0.0	0.0	0.0	2225
UPBOARD	GPS	222331.5	3520.860595703125	-11748.5595703125	2225
UPBOARD	GPS	0.0	0.0	0.0	2225
UPBOARD	GPS	0.0	0.0	0.0	2225
UPBOARD	GPS	0.0	0.0	0.0	0
UPBOARD	GPS	222331.59375	3520.860595703125	-11748.5595703125	2225
UPBOARD	GPS	0.0	0.0	0.0	2225
UPBOARD	GPS	0.0	0.0	0.0	2225
UPBOARD	GPS	0.0	0.0	0.0	2225
UPBOARD	GPS	222331.703125	3520.860595703125	-11748.5595703125	2225
UPBOARD	GPS	0.0	0.0	0.0	2225
UPBOARD	GPS	0.0	0.0	0.0	2225
UPBOARD	GPS	0.0	0.0	0.0	2225
UPBOARD	GPS	222332.0	3520.860595703125	-11748.5595703125	2225
UPBOARD	GPS	0.0	0.0	0.0	2225
UPBOARD	GPS	0.0	0.0	0.0	2225
UPBOARD	GPS	222332.09375	3520.860595703125	-11748.5595703125	2225
UPBOARD	GPS	0.0	0.0	0.0	2225
UPBOARD	GPS	0.0	0.0	0.0	2225
UPBOARD	GPS	0.0	0.0	0.0	2225
UPBOARD	GPS	222332.203125	3520.860595703125	-11748.5595703125	2225
UPBOARD	GPS	0.0	0.0	0.0	2226
UPBOARD	GPS	0.0	0.0	0.0	2226
UPBOARD	GPS	0.0	0.0	0.0	2226
UPBOARD	GPS	222332.296875	3520.860595703125	-11748.5595703125	2226
UPBOARD	GPS	0.0	0.0	0.0	2226
UPBOARD	GPS	0.0	0.0	0.0	2226
UPBOARD	GPS	0.0	0.0	0.0	2226
UPBOARD	GPS	222332.40625	3520.860595703125	-11748.5595703125	2226
UPBOARD	GPS	0.0	0.0	0.0	2226
UPBOARD	GPS	0.0	0.0	0.0	2226
UPBOARD	GPS	0.0	0.0	0.0	2226
UPBOARD	GPS	222332.5	3520.860595703125	-11748.5595703125	2226
UPBOARD	GPS	0.0	0.0	0.0	2226
UPBOARD	GPS	0.0	0.0	0.0	2226
UPBOARD	GPS	0.0	0.0	0.0	2226
UPBOARD	GPS	222332.59375	3520.860595703125	-11748.5595703125	2226
UPBOARD	GPS	0.0	0.0	0.0	2226
UPBOARD	GPS	0.0	0.0	0.0	2226
UPBOARD	GPS	0.0	0.0	0.0	2226
UPBOARD	GPS	222332.90625	3520.860595703125	-11748.5595703125	2226
UPBOARD	GPS	0.0	0.0	0.0	2226
UPBOARD	GPS	0.0	0.0	0.0	2226
UPBOARD	GPS	222333.0	3520.860595703125	-11748.5595703125	2226
UPBOARD	GPS	0.0	0.0	0.0	2226
UPBOARD	GPS	0.0	0.0	0.0	2226
UPBOARD	GPS	0.0	0.0	0.0	2226
UPBOARD	GPS	222333.09375	3520.860595703125	-11748.5595703125	2226
UPBOARD	GPS	0.0	0.0	0.0	2226
UPBOARD	GPS	0.0	0.0	0.0	2226
UPBOARD	GPS	0.0	0.0	0.0	2226
UPBOARD	GPS	222333.203125	3520.860595703125	-11748.5595703125	2226
UPBOARD	GPS	0.0	0.0	0.0	2227
UPBOARD	GPS	0.0	0.0	0.0	2227
UPBOARD	GPS	0.0	0.0	0.0	2227
UPBOARD	GPS	222333.296875	3520.860595703125	-11748.5595703125	2227
UPBOARD	GPS	0.0	0.0	0.0	2227
UPBOARD	GPS	0.0	0.0	0.0	2227
UPBOARD	GPS	0.0	0.0	0.0	2227
UPBOARD	GPS	222333.40625	3520.860595703125	-11748.5595703125	2227
UPBOARD	GPS	0.0	0.0	0.0	2227
UPBOARD	GPS	0.0	0.0	0.0	2227
UPBOARD	GPS	0.0	0.0	0.0	2227
UPBOARD	GPS	222333.5	3520.860595703125	-11748.5595703125	2227
UPBOARD	GPS	0.0	0.0	0.0	2227
UPBOARD	GPS	0.0	0.0	0.0	2227
UPBOARD	GPS	0.0	0.0	0.0	2227
UPBOARD	GPS	222333.59375	3520.860595703125	-11748.5595703125	2227
UPBOARD	GPS	0.0	0.0	0.0	2227
UPBOARD	GPS	0.0	0.0	0.0	2227
UPBOARD	GPS	0.0	0.0	0.0	2227
UPBOARD	GPS	222333.90625	3520.860595703125	-11748.5595703125	2227
UPBOARD	GPS	0.0	0.0	0.0	2227
UPBOARD	GPS	0.0	0.0	0.0	2227
UPBOARD	GPS	222334.09375	3520.860595703125	-11748.5595703125	2227
UPBOARD	GPS	0.0	0.0	0.0	2227
UPBOARD	GPS	0.0	0.0	0.0	2227
UPBOARD	GPS	0.0	0.0	0.0	2227
UPBOARD	GPS	222334.203125	3520.860595703125	-11748.5595703125	2227
UPBOARD	GPS	0.0	0.0	0.0	2227
UPBOARD	GPS	0.0	0.0	0.0	2228
UPBOARD	GPS	0.0	0.0	0.0	2228
UPBOARD	GPS	222334.296875	3520.860595703125	-11748.5595703125	2228
UPBOARD	GPS	0.0	0.0	0.0	2228
UPBOARD	GPS	0.0	0.0	0.0	2228
UPBOARD	GPS	222334.40625	3520.860595703125	-11748.5595703125	2228
UPBOARD	GPS	0.0	0.0	0.0	2228
UPBOARD	GPS	0.0	0.0	0.0	2228
UPBOARD	GPS	0.0	0.0	0.0	2228
UPBOARD	GPS	222334.5	3520.860595703125	-11748.5595703125	2228
UPBOARD	GPS	0.0	0.0	0.0	2228
UPBOARD	GPS	0.0	0.0	0.0	2228
UPBOARD	GPS	0.0	0.0	0.0	2228
UPBOARD	GPS	222334.59375	3520.860595703125	0.0	2228
UPBOARD	GPS	0.0	0.0	0.0	2228
UPBOARD	GPS	0.0	0.0	0.0	2228
UPBOARD	GPS	0.0	0.0	0.0	2228
UPBOARD	GPS	222334.703125	3520.860595703125	-11748.5595703125	2228
UPBOARD	GPS	0.0	0.0	0.0	2228
UPBOARD	GPS	0.0	0.0	0.0	2228
UPBOARD	GPS	0.0	0.0	0.0	2228
UPBOARD	GPS	222335.0	3520.860595703125	-11748.5595703125	2228
UPBOARD	GPS	0.0	0.0	0.0	2228
UPBOARD	GPS	0.0	0.0	0.0	2228
UPBOARD	GPS	222335.09375	3520.860595703125	-11748.5595703125	2228
UPBOARD	GPS	0.0	0.0	0.0	2228
UPBOARD	GPS	0.0	0.0	0.0	2228
UPBOARD	GPS	0.0	0.0	0.0	2228
UPBOARD	GPS	222335.203125	3520.860595703125	-11748.5595703125	2228
UPBOARD	GPS	0.0	0.0	0.0	2228
UPBOARD	GPS	0.0	0.0	0.0	2229
UPBOARD	GPS	0.0	0.0	0.0	2229
UPBOARD	GPS	222335.296875	3520.860595703125	-11748.5595703125	2229
UPBOARD	GPS	0.0	0.0	0.0	2229
UPBOARD	GPS	0.0	0.0	0.0	2229
UPBOARD	GPS	0.0	0.0	0.0	2229
UPBOARD	GPS	222335.40625	3520.860595703125	-11748.5595703125	2229
UPBOARD	GPS	0.0	0.0	0.0	2229
UPBOARD	GPS	0.0	0.0	0.0	2229
UPBOARD	GPS	0.0	0.0	0.0	2229
UPBOARD	GPS	222335.5	3520.860595703125	-11748.5595703125	2229
UPBOARD	GPS	0.0	0.0	0.0	2229
UPBOARD	GPS	0.0	0.0	0.0	2229
UPBOARD	GPS	0.0	0.0	0.0	2229
UPBOARD	GPS	0.0	0.0	0.0	2229
UPBOARD	GPS	0.0	0.0	0.0	2229
UPBOARD	GPS	0.0	0.0	0.0	2229
UPBOARD	GPS	222335.703125	3520.860595703125	-11748.5595703125	2229
UPBOARD	GPS	0.0	0.0	0.0	2229
UPBOARD	GPS	0.0	0.0	0.0	2229
UPBOARD	GPS	0.0	0.0	0.0	2229
UPBOARD	GPS	222335.90625	3520.860595703125	-11748.5595703125	2229
UPBOARD	GPS	0.0	0.0	0.0	2229
UPBOARD	GPS	0.0	0.0	1.0894246544550796e-33	2229
UPBOARD	GPS	0.0	0.0	0.0	2229
UPBOARD	GPS	222336.0	3520.860595703125	-11748.5595703125	2229
UPBOARD	GPS	0.0	0.0	0.0	2229
UPBOARD	GPS	0.0	0.0	0.0	2229
UPBOARD	GPS	0.0	0.0	0.0	2229
UPBOARD	GPS	0.0	0.0	0.0	2230
UPBOARD	GPS	0.0	0.0	0.0	2230
UPBOARD	GPS	222336.296875	3520.860595703125	-11748.5595703125	2230
UPBOARD	GPS	0.0	0.0	0.0	2230
UPBOARD	GPS	0.0	0.0	0.0	2230
UPBOARD	GPS	0.0	0.0	0.0	2230
UPBOARD	GPS	222336.40625	3520.860595703125	-11748.5595703125	2230
UPBOARD	GPS	0.0	0.0	0.0	2230
UPBOARD	GPS	0.0	0.0	0.0	2230
UPBOARD	GPS	0.0	0.0	0.0	2230
UPBOARD	GPS	222336.5	3520.860595703125	-11748.5595703125	2230
UPBOARD	GPS	0.0	0.0	0.0	2230
UPBOARD	GPS	0.0	0.0	0.0	2230
UPBOARD	GPS	0.0	0.0	0.0	2230
UPBOARD	GPS	222336.59375	3520.860595703125	-11748.5595703125	2230
UPBOARD	GPS	0.0	0.0	0.0	2230
UPBOARD	GPS	0.0	0.0	0.0	2230
UPBOARD	GPS	0.0	0.0	0.0	2230
UPBOARD	GPS	222336.703125	3520.860595703125	-11748.5595703125	2230
UPBOARD	GPS	0.0	0.0	0.0	2230
UPBOARD	GPS	0.0	0.0	0.0	2230
UPBOARD	GPS	0.0	0.0	0.0	2230
UPBOARD	GPS	222337.0	3520.860595703125	-11748.5595703125	2230
UPBOARD	GPS	0.0	0.0	0.0	2230
UPBOARD	GPS	0.0	0.0	0.0	2230
UPBOARD	GPS	0.0	0.0	0.0	2230
UPBOARD	GPS	0.0	0.0	0.0	2230
UPBOARD	GPS	0.0	0.0	0.0	2230
UPBOARD	GPS	222337.203125	0.048183489590883255	1.8203363111235745e-38	2230
UPBOARD	GPS	0.0	0.0	0.0	2230
UPBOARD	GPS	0.0	0.0	0.0	2231
UPBOARD	GPS	0.0	0.0	0.0	2231
UPBOARD	GPS	222337.296875	3520.860595703125	-11748.5595703125	2231
UPBOARD	GPS	0.0	0.0	0.0	2231
UPBOARD	GPS	0.0	0.0	3.851859888774472e-34	2231
UPBOARD	GPS	0.0	0.0	0.0	2231
UPBOARD	GPS	222337.40625	3520.860595703125	-11748.5595703125	2231
UPBOARD	GPS	0.0	0.0	0.0	2231
UPBOARD	GPS	0.0	0.0	0.0	2231
UPBOARD	GPS	0.0	0.0	0.0	2231
UPBOARD	GPS	222337.5	3520.860595703125	-11748.5595703125	2231
UPBOARD	GPS	0.0	0.0	0.0	2231
UPBOARD	GPS	0.0	0.0	0.0	2231
UPBOARD	GPS	0.0	0.0	0.0	2231
UPBOARD	GPS	222337.59375	3520.860595703125	-11748.5595703125	2231
UPBOARD	GPS	0.0	0.0	0.0	2231
UPBOARD	GPS	0.0	0.0	0.0	2231
UPBOARD	GPS	0.0	0.0	0.0	2231
UPBOARD	GPS	222337.703125	3520.860595703125	-11748.5595703125	2231
UPBOARD	GPS	0.0	0.0	0.0	2231
UPBOARD	GPS	0.0	0.0	0.0	2231
UPBOARD	GPS	0.0	0.0	0.0	2231
UPBOARD	GPS	222338.0	3520.860595703125	-11748.5595703125	2231
UPBOARD	GPS	0.0	0.0	0.0	2231
UPBOARD	GPS	0.0	0.0	0.0	2231
UPBOARD	GPS	222338.09375	3520.860595703125	-11748.5595703125	2231
UPBOARD	GPS	0.0	0.0	0.0	2231
UPBOARD	GPS	0.0	0.0	0.0	2231
UPBOARD	GPS	0.0	0.0	0.0	2231
UPBOARD	GPS	222338.203125	3520.860595703125	-11748.5595703125	2231
UPBOARD	GPS	0.0	0.0	0.0	2231
UPBOARD	GPS	0.0	0.0	0.0	2232
UPBOARD	GPS	0.0	0.0	0.0	2232
UPBOARD	GPS	222338.296875	3520.860595703125	-11748.5595703125	2232
UPBOARD	GPS	0.0	0.0	0.0	2232
UPBOARD	GPS	0.0	0.0	0.0	2232
UPBOARD	GPS	222338.40625	3520.860595703125	-11748.5595703125	2232
UPBOARD	GPS	0.0	0.0	0.0	2232
UPBOARD	GPS	0.0	0.0	0.0	2232
UPBOARD	GPS	0.0	0.0	0.0	2232
UPBOARD	GPS	222338.5	3520.860595703125	-11748.5595703125	2232
UPBOARD	GPS	0.0	0.0	0.0	2232
UPBOARD	GPS	0.0	0.0	0.0	2232
UPBOARD	GPS	0.0	0.0	0.0	2232
UPBOARD	GPS	222338.59375	3520.860595703125	-11748.5595703125	2232
UPBOARD	GPS	0.0	0.0	0.0	2232
UPBOARD	GPS	0.0	0.0	0.0	2232
UPBOARD	GPS	0.0	0.0	0.0	2232
UPBOARD	GPS	222338.90625	3520.860595703125	-11748.5595703125	2232
UPBOARD	GPS	0.0	0.0	0.0	2232
UPBOARD	GPS	0.0	0.0	0.0	2232
UPBOARD	GPS	222339.0	3520.860595703125	-11748.5595703125	2232
UPBOARD	GPS	0.0	0.0	0.0	2232
UPBOARD	GPS	0.0	0.0	0.0	2232
UPBOARD	GPS	0.0	0.0	0.0	2232
UPBOARD	GPS	222339.09375	3520.860595703125	-11748.5595703125	2232
UPBOARD	GPS	0.0	0.0	0.0	2232
UPBOARD	GPS	0.0	0.0	0.0	2232
UPBOARD	GPS	0.0	0.0	0.0	2232
UPBOARD	GPS	222339.203125	3520.860595703125	-11748.5595703125	2232
UPBOARD	GPS	0.0	0.0	0.0	2233
UPBOARD	GPS	0.0	0.0	0.0	2233
UPBOARD	GPS	0.0	0.0	0.0	2233
UPBOARD	GPS	222339.296875	3520.860595703125	-11748.5595703125	2233
UPBOARD	GPS	0.0	0.0	0.0	2233
UPBOARD	GPS	0.0	0.0	0.0	2233
UPBOARD	GPS	0.0	0.0	0.0	2233
UPBOARD	GPS	222339.40625	3520.860595703125	-11748.5595703125	2233
UPBOARD	GPS	0.0	0.0	0.0	2233
UPBOARD	GPS	0.0	0.0	0.0	2233
UPBOARD	GPS	0.0	0.0	0.0	2233
UPBOARD	GPS	222339.5	3520.860595703125	-11748.5595703125	2233
UPBOARD	GPS	0.0	0.0	0.0	2233
UPBOARD	GPS	0.0	0.0	0.0	2233
UPBOARD	GPS	0.0	0.0	0.0	2233
UPBOARD	GPS	0.048183489590883255	1.8203363111235745e-38	0.0	18617
UPBOARD	GPS	0.0	0.0	0.0	2233
UPBOARD	GPS	0.0	0.0	0.0	2233
UPBOARD	GPS	0.0	0.0	0.0	2233
UPBOARD	GPS	222339.90625	0.05372406914830208	1.8203363111235745e-38	2233
UPBOARD	GPS	0.0	0.0	0.0	2233
UPBOARD	GPS	0.0	0.0	0.0	2233
UPBOARD	GPS	222340.09375	3520.860595703125	-11748.5595703125	2233
UPBOARD	GPS	0.0	0.0	0.0	2233
UPBOARD	GPS	0.0	0.0	0.0	2233
UPBOARD	GPS	0.0	0.0	0.0	2233
UPBOARD	GPS	222340.203125	3520.860595703125	-11748.5595703125	2233
UPBOARD	GPS	0.0	0.0	0.0	2233
UPBOARD	GPS	0.0	0.0	0.0	2234
UPBOARD	GPS	0.0	0.0	0.0	2234
UPBOARD	GPS	222340.296875	3520.860595703125	-11748.5595703125	2234
UPBOARD	GPS	0.0	0.0	0.0	2234
UPBOARD	GPS	0.0	0.0	0.0	2234
UPBOARD	GPS	0.0	0.0	0.0	2234
UPBOARD	GPS	222340.40625	3520.860595703125	-11748.5595703125	2234
UPBOARD	GPS	0.0	0.0	0.0	2234
UPBOARD	GPS	0.0	0.0	0.0	2234
UPBOARD	GPS	0.0	0.0	0.0	2234
UPBOARD	GPS	222340.5	3520.860595703125	-11748.5595703125	2234
UPBOARD	GPS	0.0	0.0	0.0	2234
UPBOARD	GPS	0.0	0.0	0.0	2234
UPBOARD	GPS	0.0	0.0	0.0	2234
UPBOARD	GPS	222340.59375	3520.860595703125	-11748.5595703125	2234
UPBOARD	GPS	0.0	0.0	0.0	2234
UPBOARD	GPS	0.0	0.0	0.0	2234
UPBOARD	GPS	0.0	0.0	0.0	2234
UPBOARD	GPS	222340.703125	3520.860595703125	-11748.5595703125	2234
UPBOARD	GPS	0.0	0.0	0.0	2234
UPBOARD	GPS	0.0	0.0	0.0	2234
UPBOARD	GPS	0.0	0.0	0.0	2234
UPBOARD	GPS	222340.796875	3520.860595703125	-1178.5596923828125	2234
UPBOARD	GPS	0.0	0.0	0.0	2234
UPBOARD	GPS	0.0	0.0	0.0	2234
UPBOARD	GPS	222341.0	3520.860595703125	-11748.5595703125	2234
UPBOARD	GPS	0.0	0.0	0.0	2234
UPBOARD	GPS	222341.09375	3520.860595703125	-11748.5595703125	2234
UPBOARD	GPS	0.0	0.0	0.0	186
UPBOARD	GPS	0.0	0.0	0.0	2234
UPBOARD	GPS	0.0	0.0	0.0	2235
UPBOARD	GPS	222341.203125	3520.860595703125	-11748.5595703125	2235
UPBOARD	GPS	0.0	0.0	0.0	2235
UPBOARD	GPS	0.0	0.0	0.0	2235
UPBOARD	GPS	0.0	0.0	0.0	2235
UPBOARD	GPS	222341.296875	-14083.4423828125	0.0	2235
UPBOARD	GPS	0.0	0.0	0.0	2235
UPBOARD	GPS	0.0	0.0	0.0	2235
UPBOARD	GPS	0.0	0.0	0.0	2235
UPBOARD	GPS	222341.59375	3520.860595703125	-11748.5595703125	2235
UPBOARD	GPS	0.0	0.0	0.0	2235
UPBOARD	GPS	0.0	0.0	0.0	2235
UPBOARD	GPS	222341.703125	3520.860595703125	-11748.5595703125	2235
UPBOARD	GPS	0.0	0.0	0.0	2235
UPBOARD	GPS	0.0	0.0	0.0	2235
UPBOARD	GPS	0.0	0.0	0.0	2235
UPBOARD	GPS	222341.796875	3520.860595703125	-11748.5595703125	2235
UPBOARD	GPS	0.0	0.0	0.0	2235
UPBOARD	GPS	0.0	0.0	0.0	2235
UPBOARD	GPS	0.0	0.0	0.0	2235
UPBOARD	GPS	222341.90625	3520.8603515625	-11748.5595703125	2235
UPBOARD	GPS	0.0	0.0	0.0	2235
UPBOARD	GPS	0.0	0.0	0.0	2235
UPBOARD	GPS	0.0	0.0	0.0	2235
UPBOARD	GPS	222342.0	3520.8603515625	-11748.5595703125	2235
UPBOARD	GPS	0.0	0.0	0.0	2235
UPBOARD	GPS	0.0	0.0	0.0	2235
UPBOARD	GPS	0.0	0.0	0.0	2235
UPBOARD	GPS	222342.09375	3520.8603515625	-11748.5595703125	2235
UPBOARD	GPS	0.0	0.0	0.0	2235
UPBOARD	GPS	0.0	0.0	0.0	2236
UPBOARD	GPS	0.0	0.0	0.0	2236
UPBOARD	GPS	222342.203125	3520.8603515625	-11748.5595703125	2236
UPBOARD	GPS	0.0	0.0	0.0	2236
UPBOARD	GPS	0.0	0.0	0.0	2236
UPBOARD	GPS	0.0	0.0	0.0	2236
UPBOARD	GPS	0.0	0.0	0.0	2236
UPBOARD	GPS	0.0	0.0	0.0	2236
UPBOARD	GPS	0.0	0.0	0.0	2236
UPBOARD	GPS	-801.4007568359375	0.048183489590883255	1.8203363111235745e-38	2236
UPBOARD	GPS	0.0	0.0	0.0	2236
UPBOARD	GPS	0.0	0.0	0.0	2236
UPBOARD	GPS	0.0	0.0	0.0	2236
UPBOARD	GPS	0.0	0.0	0.0	2236
UPBOARD	GPS	222342.796875	3520.8603515625	-11748.5595703125	2236
UPBOARD	GPS	0.0	0.0	1.131561718828243e-33	2236
UPBOARD	GPS	0.0	0.0	0.0	2236
UPBOARD	GPS	0.0	0.0	0.0	2236
UPBOARD	GPS	222342.90625	3520.8603515625	-11748.5595703125	2236
UPBOARD	GPS	0.0	0.0	0.0	2236
UPBOARD	GPS	0.0	0.0	0.0	2236
UPBOARD	GPS	0.0	0.0	0.0	2236
UPBOARD	GPS	222343.0	3520.8603515625	-11748.5595703125	2236
UPBOARD	GPS	0.0	0.0	0.0	2236
UPBOARD	GPS	0.0	0.0	0.0	2236
UPBOARD	GPS	0.0	0.0	0.0	2236
